MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
2746,Vexille: 2077 Nihon Sakoku,6.94,"Action, Military, Sci-Fi",Vexille,ベクシル 2077日本鎖国,Movie,1,"Aug 18, 2007",Unknown,"Avex Entertainment, Shogakukan-Shueisha Productions, Shochiku, TBS, Yahoo! Japan, Shogakukan",Funimation,Oxybot,Original,1 hr. 50 min.,PG-13 - Teens 13 or older,3867.0,3876,17561,34,221,13454,148,151,3587,514.0,1062.0,2232.0,3060.0,1916.0,981.0,368.0,164.0,85.0,58.0
2747,Tetsuwan Atom,7.11,"Action, Sci-Fi, Adventure, Drama, Mecha, Shounen",Astro Boy,鉄腕アトム,TV,193,"Jan 1, 1963 to Dec 31, 1966",Winter 1963,Meiji Seika,Nozomi Entertainment,Mushi Production,Manga,26 min. per ep.,PG - Children,3177.0,5054,9332,42,482,3530,841,1251,3228,323.0,293.0,619.0,914.0,617.0,343.0,104.0,52.0,26.0,43.0
2748,Dash! Kappei,7.16,"Comedy, Sports, Ecchi, Shounen",Unknown,ダッシュ勝平,TV,65,"Oct 4, 1981 to Dec 26, 1982",Fall 1981,Fuji TV,Unknown,"Tatsunoko Production, Tama Production",Unknown,25 min. per ep.,PG-13 - Teens 13 or older,2931.0,6876,4308,29,197,2630,179,303,999,211.0,217.0,448.0,620.0,355.0,151.0,58.0,24.0,19.0,14.0
2749,Heisei Inu Monogatari Bow,6.71,"Adventure, Comedy",Heisei Period Dog Tale Bow,平成イヌ物語バウ,TV,40,"Oct 14, 1993 to Sep 22, 1994",Fall 1993,Daiichikosho,Unknown,Nippon Animation,Original,25 min. per ep.,G - All Ages,4859.0,10959,804,3,36,389,34,87,258,25.0,17.0,43.0,90.0,49.0,37.0,4.0,2.0,4.0,7.0
2750,Heisei Inu Monogatari Bow Movie,Unknown,"Adventure, Comedy",Heisei Dog Stories:Bow,平成イヌ物語バウ,Movie,1,"Aug 20, 1994",Unknown,Unknown,Unknown,Nippon Animation,Unknown,22 min.,Unknown,14333.0,13734,278,0,13,104,6,44,111,5.0,3.0,12.0,16.0,10.0,11.0,2.0,Unknown,3.0,5.0
2751,Miyori no Mori,6.92,"Slice of Life, Fantasy, Drama",Miyori's Forest,ミヨリの森,Special,1,"Aug 25, 2007",Unknown,"Fuji TV, Atelier Musa",Unknown,Nippon Animation,Manga,1 hr. 47 min.,G - All Ages,3940.0,4815,10519,17,246,4622,154,148,5349,185.0,341.0,672.0,1126.0,659.0,306.0,128.0,62.0,31.0,14.0
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,7.94,"Action, Comedy, Sports",Unknown,テニスの王子様 全国大会篇 Semifinal,OVA,6,"Jun 22, 2007 to Jan 25, 2008",Unknown,Production I.G,Unknown,M.S.C,Manga,23 min. per ep.,PG-13 - Teens 13 or older,627.0,2888,31747,65,538,26924,283,230,3772,2644.0,3637.0,5592.0,3913.0,1374.0,510.0,167.0,56.0,25.0,32.0
2753,Ushiro no Shoumen Daare,7.76,"Historical, Drama",Who's Left Behind?,うしろの正面だあれ,Movie,1,"Mar 9, 1991",Unknown,"TV Tokyo, Nikkatsu",Unknown,Mushi Production,Novel,1 hr. 30 min.,G - All Ages,909.0,5065,9260,19,227,3591,137,124,5181,427.0,450.0,791.0,581.0,239.0,119.0,43.0,59.0,6.0,26.0
2754,Cleopatra D.C.,5.88,"Action, Adventure, Sci-Fi",Unknown,クレオパトラＤ．Ｃ,OVA,3,"Apr 28, 1989 to May 24, 1991",Unknown,"Toei Video, Agent 21",Media Blasters,J.C.Staff,Manga,37 min. per ep.,R+ - Mild Nudity,8570.0,8372,2407,4,90,1010,51,98,1158,19.0,22.0,78.0,154.0,215.0,162.0,84.0,40.0,12.0,17.0
2755,Cleopatra,5.62,"Sci-Fi, Hentai, Historical",Cleopatra:Queen of Sex,クレオパトラ,Movie,1,"Sep 15, 1970",Unknown,Unknown,Discotek Media,Mushi Production,Original,1 hr. 53 min.,Rx - Hentai,Unknown,7006,4112,9,114,1939,76,141,1842,51.0,53.0,148.0,273.0,313.0,248.0,150.0,106.0,78.0,71.0
2756,Cheonnyeon-yeowoo Yeowoobi,7.3,"Sci-Fi, Drama, Fantasy",Unknown,천년여우 여우비,Movie,1,"Jan 25, 2007",Unknown,Yellow Film,Unknown,Sunwoo Entertainment,Original,1 hr. 25 min.,PG - Children,2320.0,4497,12423,41,221,7290,152,179,4581,547.0,731.0,1253.0,1524.0,815.0,386.0,176.0,58.0,29.0,22.0
2757,Juuni Senshi Bakuretsu Eto Ranger,6.82,"Action, Fantasy, Comedy",Unknown,十二戦支　爆烈エトレンジャー,TV,39,"Apr 7, 1995 to Jan 26, 1996",Spring 1995,Unknown,Unknown,Shaft,Original,25 min. per ep.,PG-13 - Teens 13 or older,4348.0,9384,1605,5,86,588,76,142,713,38.0,39.0,99.0,135.0,74.0,46.0,15.0,12.0,7.0,8.0
2758,Shippuu! Iron Leaguer,6.89,"Mecha, Sci-Fi, Shounen, Sports",Unknown,疾風！ アイアンリーガー,TV,52,"Apr 6, 1993 to Mar 29, 1994",Spring 1993,"TV Tokyo, Sotsu",Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,4058.0,10453,1003,14,72,311,60,120,440,34.0,37.0,46.0,67.0,31.0,22.0,15.0,11.0,5.0,3.0
2759,Evangelion: 1.0 You Are (Not) Alone,8.07,"Action, Sci-Fi, Psychological, Drama, Mecha",Evangelion:1.0 You Are (Not) Alone,ヱヴァンゲリヲン新劇場版:序,Movie,1,"Sep 1, 2007",Unknown,"Gainax, Starchild Records, KlockWorx",Funimation,Khara,Original,1 hr. 40 min.,PG-13 - Teens 13 or older,449.0,363,367364,1479,4902,293392,2207,1037,65826,31374.0,52095.0,72936.0,42268.0,12920.0,4679.0,1541.0,563.0,360.0,535.0
2760,Densetsu Kyojin Ideon: Sesshoku-hen,6.12,"Sci-Fi, Space, Drama, Mecha",The Ideon:A Contact,伝説巨神イデオン 接触篇,Movie,1,"Jul 10, 1982",Unknown,Unknown,Maiden Japan,Sunrise,Original,1 hr. 25 min.,PG-13 - Teens 13 or older,7686.0,7536,3347,2,63,1925,38,58,1263,50.0,53.0,153.0,352.0,390.0,258.0,116.0,38.0,27.0,18.0
2761,Densetsu Kyojin Ideon: Hatsudou-hen,7.82,"Sci-Fi, Space, Drama, Mecha",The Ideon:Be Invoked,伝説巨神イデオン 発動篇,Movie,1,"Jul 10, 1982",Unknown,Unknown,Maiden Japan,Sunrise,Original,1 hr. 38 min.,R+ - Mild Nudity,786.0,5824,6527,126,164,3095,76,108,3084,460.0,501.0,575.0,472.0,263.0,95.0,40.0,25.0,6.0,13.0
2762,Igano Kabamaru,7.87,"Action, Adventure, Comedy, Romance, School, Shounen",Unknown,伊賀野カバ丸,TV,24,"Oct 20, 1983 to Mar 29, 1984",Fall 1983,Toho,Unknown,Group TAC,Manga,23 min. per ep.,PG-13 - Teens 13 or older,715.0,5153,8759,121,360,4192,317,374,3516,768.0,589.0,839.0,654.0,340.0,157.0,52.0,42.0,23.0,35.0
2765,Momotarou: Umi no Shinpei,5.23,"Action, Military",Momotaro:Sacred Sailors,桃太郎 海の神兵,Movie,1,"Apr 12, 1945",Unknown,"Shochiku, Ministry of the Navy",Funimation,Shochiku Animation Institute,Original,1 hr. 15 min.,G - All Ages,10296.0,9090,1826,4,56,1124,29,71,546,26.0,19.0,45.0,95.0,157.0,199.0,109.0,67.0,67.0,35.0
2766,Super Doll Licca-chan,6.56,"Adventure, Magic, Comedy",Unknown,スーパードール リカちゃん,TV,52,"Oct 6, 1998 to Sep 28, 1999",Fall 1998,"TV Tokyo, Dentsu, Genco",Unknown,Madhouse,Other,25 min. per ep.,G - All Ages,5592.0,7737,3104,3,121,1422,179,338,1044,77.0,64.0,162.0,293.0,267.0,192.0,52.0,28.0,23.0,17.0
2767,Taneyamagahara no Yoru,5.57,"Fantasy, Kids, Psychological, Slice of Life",Unknown,種山ヶ原の夜,Movie,1,"Jul 7, 2006",Unknown,Unknown,Unknown,Studio Ghibli,Other,27 min.,PG - Children,9507.0,6778,4471,2,89,1727,74,96,2485,49.0,31.0,95.0,234.0,275.0,285.0,144.0,89.0,60.0,48.0
2768,CLAMP in Wonderland 2,7.47,"Action, Fantasy, Magic, Comedy, Romance, Music, Drama",Unknown,CLAMP IN WONDERLAND 2,Music,1,"Oct 26, 2007",Unknown,Victor Entertainment,Unknown,Madhouse,Manga,5 min.,G - All Ages,1672.0,3825,18053,34,172,14947,81,79,2774,1440.0,1464.0,2380.0,2446.0,1404.0,737.0,205.0,105.0,61.0,33.0
2769,Galactic Patrol Lensman,6.31,"Action, Adventure, Sci-Fi",Unknown,GALACTIC PATROL　レンズマン,TV,25,"Oct 6, 1984 to Mar 30, 1985",Fall 1984,"Tatsunoko Production, MK Pictures",Unknown,Madhouse,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,6843.0,9994,1238,3,79,308,76,94,681,16.0,16.0,30.0,46.0,64.0,32.0,15.0,15.0,3.0,8.0
2770,SF Shinseiki Lensman,6.11,"Action, Sci-Fi, Adventure, Space",Unknown,SF新世紀 レンズマン,Movie,1,"Jul 7, 1984",Unknown,Unknown,Unknown,Madhouse,Book,1 hr. 47 min.,PG-13 - Teens 13 or older,7741.0,8168,2602,8,65,1455,39,59,984,47.0,65.0,128.0,244.0,279.0,193.0,89.0,48.0,24.0,14.0
2771,Chou Kuse ni Narisou,6.27,"Slice of Life, Comedy, Romance, School, Shoujo",I'll Make a Habit of It,超くせになりそう,TV,39,"Apr 5, 1994 to Jan 3, 1995",Spring 1994,Unknown,Unknown,"Studio Kyuuma, Studio Kikan, Azeta Pictures",Manga,25 min. per ep.,PG-13 - Teens 13 or older,7041.0,9580,1495,2,78,267,108,151,891,15.0,9.0,31.0,65.0,41.0,44.0,16.0,8.0,6.0,4.0
2772,Juushin Enbu: Hero Tales,6.86,"Action, Fantasy, Shounen",Hero Tales,獣神演武 - HERO TALES -,TV,26,"Oct 8, 2007 to Mar 31, 2008",Fall 2007,"Square Enix, Genco, Tohokushinsha Film Corporation",Funimation,Studio Flag,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4196.0,3379,23300,39,1793,10335,1677,1889,7606,361.0,712.0,1804.0,2962.0,1752.0,992.0,403.0,147.0,60.0,63.0
2775,Genocyber,5.83,"Action, Sci-Fi, Horror, Psychological, Mecha",Unknown,ジェノサイバー,OVA,5,"Mar 2, 1994 to Jul 21, 1994",Unknown,Bandai Visual,Central Park Media,Artmic,Manga,29 min. per ep.,R - 17+ (violence & profanity),8744.0,3205,26126,118,1251,10183,690,917,13085,409.0,438.0,982.0,1586.0,1815.0,1339.0,938.0,543.0,374.0,226.0
2776,Generation of Chaos,3.35,"Action, Adventure, Demons, Fantasy, Magic",Unknown,ジェネレーション オブ カオス,OVA,1,"Sep 5, 2001",Unknown,Idea Factory,Unknown,Unknown,Game,30 min.,PG-13 - Teens 13 or older,11043.0,8613,2194,5,82,973,39,76,1024,17.0,Unknown,15.0,35.0,58.0,72.0,71.0,133.0,186.0,257.0
2777,Generation of Chaos Next: Chikai no Pendant,4.36,"Action, Military, Adventure, Romance, Fantasy",Unknown,ジェネレーション オブ カオス ネクスト～誓いのペンダント～,OVA,1,"May 22, 2002",Unknown,Idea Factory,Unknown,Unknown,Game,27 min.,Unknown,10937.0,10071,1182,1,39,592,28,48,475,6.0,2.0,12.0,35.0,26.0,46.0,56.0,65.0,117.0,115.0
2778,Generation of Chaos III: Toki no Fuuin,4.47,"Action, Adventure, Fantasy, Magic",Unknown,ジェネレーション オブ カオス III ～　時の封印　～,OVA,2,"May 21, 2003 to Jun 25, 2003",Unknown,Idea Factory,Unknown,Unknown,Game,24 min. per ep.,Unknown,10937.0,10300,1078,2,40,477,28,53,480,8.0,3.0,7.0,28.0,37.0,46.0,46.0,45.0,72.0,84.0
2779,Sotsugyou M: Ore-tachi no Carnival,5.51,"Drama, School",Unknown,卒業M ～オレ達のカーニバル～,OVA,2,"Jan 21, 1999 to Apr 21, 1999",Unknown,Unknown,Unknown,Artland,Manga,27 min. per ep.,PG-13 - Teens 13 or older,9669.0,9154,1759,3,55,917,38,62,687,25.0,19.0,48.0,113.0,131.0,165.0,87.0,46.0,27.0,28.0
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,5.55,"Action, Adventure, Comedy, School, Supernatural",Ultimate Teacher,恐怖のバイオ人間 最終教師,OVA,1,"Feb 6, 1988",Unknown,"animate Film, Movic, Sony Music Entertainment",Central Park Media,J.C.Staff,Unknown,56 min.,PG-13 - Teens 13 or older,9560.0,7803,3023,7,94,1637,50,64,1178,46.0,49.0,119.0,222.0,249.0,211.0,176.0,98.0,87.0,50.0
2781,Saint Luminous Jogakuin,6.08,"Mystery, Psychological, Supernatural",St. Luminous Mission High School,聖ルミナス女学院,TV,13,"Oct 6, 1998 to Dec 30, 1998",Fall 1998,"Genco, Pioneer LDC",Unknown,Triangle Staff,Original,24 min. per ep.,PG-13 - Teens 13 or older,7902.0,8288,2498,6,108,904,93,160,1233,35.0,24.0,70.0,172.0,158.0,122.0,71.0,25.0,22.0,19.0
2782,Fire Emblem,5.66,"Action, Adventure, Fantasy, Magic, Shounen",Fire Emblem,ファイアーエムブレム,OVA,2,"Jan 26, 1996 to Apr 26, 1996",Unknown,KSS,ADV Films,Studio Fantasia,Game,27 min. per ep.,PG-13 - Teens 13 or older,9263.0,4794,10683,46,254,6405,170,197,3657,287.0,128.0,349.0,764.0,1167.0,1142.0,650.0,314.0,159.0,118.0
2783,Oyayubi Hime Monogatari,6.67,"Adventure, Fantasy, Shoujo",Thumbelina:A Magical Story,おやゆび姫物語,TV,26,"Mar 31, 1992 to Sep 30, 1992",Spring 1992,"Enoki Films, Meruhensha",Unknown,Unknown,Book,24 min. per ep.,G - All Ages,5025.0,9851,1315,6,53,632,47,83,500,34.0,33.0,63.0,114.0,91.0,58.0,19.0,4.0,3.0,5.0
2784,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,6.74,"Harem, Comedy, Magic, Romance, Ecchi",Unknown,ギフト～eternal rainbow～ 木之坂旅館 危機一髪!!,Special,1,"Jun 22, 2007",Unknown,Unknown,Unknown,OLM,Visual novel,23 min.,PG-13 - Teens 13 or older,4724.0,5742,6779,3,117,4802,92,87,1681,234.0,239.0,514.0,929.0,661.0,376.0,112.0,90.0,35.0,18.0
2785,OZ,5.47,"Action, Military, Sci-Fi, Drama, Shoujo",Unknown,オズ,OVA,2,"Aug 28, 1992 to Sep 25, 1992",Unknown,"Victor Entertainment, Hakusensha",Unknown,"Madhouse, Studio Fantasia",Manga,35 min. per ep.,R - 17+ (violence & profanity),9742.0,9585,1482,1,61,492,30,42,857,8.0,8.0,19.0,60.0,78.0,82.0,68.0,26.0,19.0,10.0
2786,Bakegyamon,6.68,"Action, Demons, Fantasy, Game, Shounen",Unknown,妖逆門,TV,51,"Apr 3, 2006 to Mar 26, 2007",Spring 2006,"TV Tokyo, Dentsu",Unknown,Radix,Manga,25 min. per ep.,PG - Children,5002.0,8124,2646,16,207,862,140,222,1215,51.0,41.0,115.0,198.0,130.0,92.0,38.0,15.0,12.0,9.0
2787,Shakugan no Shana II (Second),7.61,"Action, Supernatural, Drama, Romance, Fantasy, School",Shakugan no Shana:Season II,灼眼のシャナII –Second–,TV,24,"Oct 5, 2007 to Mar 28, 2008",Fall 2007,"Geneon Universal Entertainment, ASCII Media Works",Funimation,J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1239.0,531,271165,1145,8191,203849,7273,6239,45613,15737.0,25566.0,44486.0,39480.0,16657.0,7602.0,3018.0,1154.0,542.0,372.0
2788,Stratosphera no Yousei,5.72,"Drama, Hentai, Romance, Sci-Fi",Nymphs of the Stratosphere,ストラトスフェラの妖精,OVA,3,"Nov 21, 2002 to Dec 26, 2002",Unknown,Unknown,Media Blasters,Unknown,Original,33 min. per ep.,Rx - Hentai,Unknown,8127,2633,1,163,1397,112,145,816,42.0,34.0,85.0,167.0,168.0,188.0,104.0,62.0,37.0,30.0
2789,B-Legend! Battle B-Daman,6.28,"Adventure, Fantasy, Game, Kids",Battle B-Daman,B-伝説(ビーレジェンド)! バトルビーダマン,TV,52,"Jan 5, 2004 to Dec 27, 2004",Winter 2004,"TV Tokyo, Yomiko Advertising, d-rights, Heewon Entertainment",Hasbro,Nippon Animation,Manga,22 min. per ep.,PG - Children,6968.0,4723,11041,34,302,8201,345,1006,1187,333.0,309.0,760.0,1520.0,1429.0,1090.0,407.0,234.0,164.0,93.0
2790,Oira Sukeban,5.38,"Comedy, Ecchi, School",Unknown,おいら女蛮[スケバン],OVA,1,"Aug 21, 1992",Unknown,"Studio Signal, Dynamic Planning",ADV Films,Unknown,Manga,43 min.,PG-13 - Teens 13 or older,9993.0,9305,1666,1,53,969,21,44,579,21.0,14.0,49.0,116.0,158.0,160.0,73.0,72.0,43.0,39.0
2791,Makasete Iruka!,6.21,"Action, Comedy, School",Unknown,まかせてイルか！,OVA,1,"Jun 10, 2004",Unknown,CoMix Wave Films,ADV Films,Unknown,Manga,24 min.,G - All Ages,7327.0,9552,1508,4,42,1000,11,36,419,28.0,33.0,97.0,192.0,165.0,128.0,56.0,26.0,22.0,8.0
2792,Panzer Dragoon,3.28,"Adventure, Fantasy",Unknown,パンツァードラグーン,OVA,1,"Oct 25, 1996",Unknown,Unknown,Unknown,Production I.G,Game,27 min.,PG-13 - Teens 13 or older,11052.0,8428,2377,3,47,1514,26,48,742,25.0,9.0,15.0,37.0,62.0,122.0,151.0,206.0,311.0,319.0
2793,Hi no Tori 2772: Ai no CosmoZone,6.62,"Sci-Fi, Adventure, Space, Drama, Romance, Fantasy",Unknown,火の鳥 ２７７２ 愛のコスモゾーン,Movie,1,"Mar 15, 1980",Unknown,Unknown,Unknown,"Tezuka Productions, Toho",Manga,2 hr. 1 min.,G - All Ages,5297.0,7728,3117,9,73,1641,50,64,1289,73.0,97.0,202.0,354.0,240.0,155.0,71.0,32.0,20.0,8.0
2794,Kussetsu,5.99,Hentai,Unknown,屈折,OVA,3,"Feb 22, 2002 to Jul 26, 2002",Unknown,Pink Pineapple,Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,Unknown,10190,1127,0,88,534,54,81,370,24.0,16.0,35.0,69.0,81.0,62.0,25.0,12.0,16.0,21.0
2795,Dragonaut: The Resonance,6.65,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",Dragonaut - The Resonance,ドラゴノーツ-ザ・レソナンス-,TV,25,"Oct 4, 2007 to Mar 27, 2008",Fall 2007,"Nihon Ad Systems, Sotsu Music Publishing",Funimation,Gonzo,Original,25 min. per ep.,R+ - Mild Nudity,5140.0,1860,66357,107,3897,36738,3458,5750,16514,1543.0,2452.0,5003.0,7970.0,5896.0,3549.0,1895.0,888.0,568.0,392.0
2796,Afro-Ken,5.12,"Comedy, Kids",Unknown,アフロ犬,OVA,1,"Jun 25, 2001",Unknown,San-X,Unknown,Unknown,Other,29 min.,G - All Ages,10463.0,7942,2866,13,38,2146,31,122,529,137.0,33.0,82.0,189.0,237.0,297.0,200.0,133.0,129.0,185.0
2797,Koukou Tekken-den Tough,6.97,"Action, Martial Arts, Shounen",Shootfighter Tekken,高校鉄拳伝　タフ,OVA,3,"Jan 31, 2002 to Apr 26, 2002",Unknown,AIC,Central Park Media,Unknown,Manga,45 min. per ep.,R - 17+ (violence & profanity),3753.0,7317,3681,19,167,1820,88,88,1518,113.0,141.0,294.0,404.0,201.0,121.0,56.0,25.0,18.0,12.0
2798,Hatsu Inu The Animation,7.31,Hentai,Unknown,初犬 The Animation,OVA,2,"May 25, 2007 to Jul 27, 2007",Unknown,Unknown,Unknown,Pink Pineapple,Manga,30 min. per ep.,Rx - Hentai,Unknown,3451,22421,287,1275,15530,613,504,4499,1332.0,1462.0,2410.0,2649.0,1448.0,787.0,292.0,127.0,82.0,120.0
2799,Hello! Sandybell,7.04,"Adventure, Romance, Shoujo",Unknown,ハロー！サンディベル,TV,47,"Mar 6, 1981 to Feb 26, 1982",Spring 1981,Unknown,Unknown,Toei Animation,Original,25 min. per ep.,G - All Ages,3490.0,6663,4683,30,133,3203,151,266,930,252.0,214.0,446.0,620.0,462.0,223.0,89.0,27.0,28.0,22.0
2800,Candy Candy,7.52,"Slice of Life, Drama, Shoujo",Unknown,キャンディ・キャンディ,TV,115,"Oct 1, 1976 to Feb 2, 1979",Fall 1976,Unknown,Unknown,Toei Animation,Manga,25 min. per ep.,G - All Ages,1504.0,3498,21937,346,1097,13177,1284,1644,4735,1671.0,1394.0,2307.0,2682.0,1618.0,738.0,240.0,98.0,57.0,49.0
2801,Candy Candy: Haru no Yobigoe,6.51,"Slice of Life, Drama, Shoujo",Candy Candy:The Call of Spring,キャンディ・キャンディ 春の呼び声,Movie,1,"Mar 18, 1978",Unknown,Unknown,Unknown,Toei Animation,Unknown,25 min.,G - All Ages,5846.0,9249,1699,2,47,961,40,60,591,61.0,41.0,73.0,152.0,123.0,99.0,29.0,16.0,8.0,7.0
2802,Candy Candy: Candy no Natsu Yasumi,6.69,"Slice of Life, Drama, Shoujo",Candy Candy:Candy's Summer Vacation,キャンディ・キャンディ キャンディの夏休み,Movie,1,"Jul 22, 1978",Unknown,Unknown,Unknown,Toei Animation,Unknown,18 min.,G - All Ages,4953.0,8959,1907,1,53,1085,41,65,663,83.0,57.0,83.0,180.0,127.0,98.0,18.0,20.0,10.0,9.0
2803,Densetsu no Yuusha Da Garn,7.06,"Mecha, Sci-Fi, Shounen",Unknown,伝説の勇者ダ・ガーン,TV,46,"Feb 8, 1992 to Jan 23, 1993",Winter 1992,Nagoya Broadcasting Network,Unknown,Sunrise,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,3380.0,7559,3332,13,133,1103,147,188,1761,81.0,83.0,169.0,234.0,125.0,63.0,27.0,12.0,7.0,8.0
2804,Hana no Mahoutsukai Mary Bell,6.49,"Adventure, Magic, Fantasy, Shoujo",Unknown,花の魔法使いマリーベル,TV,50,"Feb 3, 1992 to Jan 18, 1993",Winter 1992,"Big West, TV Setouchi",Unknown,"Production Reed, Asahi Production",Original,24 min. per ep.,G - All Ages,5946.0,8779,2035,8,105,728,92,162,948,39.0,33.0,65.0,141.0,108.0,87.0,32.0,5.0,10.0,10.0
2805,Onegai! Samia Don,6.95,"Slice of Life, Comedy, Kids, Magic, Fantasy",Unknown,おねがい！サミアどん,TV,39,"Apr 2, 1985 to Feb 4, 1986",Spring 1985,"Tokyo Movie Shinsha, NHK",Unknown,TMS Entertainment,Unknown,26 min. per ep.,G - All Ages,3799.0,10929,816,2,30,405,33,99,249,25.0,32.0,66.0,82.0,37.0,25.0,11.0,2.0,2.0,3.0
2806,Yadamon,6.15,"Adventure, Comedy, Fantasy",Yadamon:Magical Dreamer,ヤダモン,TV,170,"Aug 24, 1992 to Jul 16, 1993",Summer 1992,Avaco Creative Studios,Unknown,Unknown,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,7593.0,10546,962,1,57,246,58,131,470,10.0,8.0,19.0,49.0,35.0,31.0,12.0,8.0,5.0,4.0
2808,Irregular Hunter X: The Day of Sigma,7.21,"Action, Sci-Fi, Mecha, Shounen",Megaman X - The Day of Sigma,イレギュラーハンターＸ,OVA,1,"Dec 15, 2005",Unknown,Unknown,Capcom,Xebec,Game,30 min.,PG - Children,2742.0,4926,9906,66,148,7475,82,101,2100,541.0,592.0,1171.0,1524.0,844.0,450.0,119.0,53.0,25.0,19.0
2809,Fuusen Shoujo Temple-chan,6.18,"Adventure, Comedy, Kids",Temple the Balloonist,風船少女テンプルちゃん,TV,26,"Oct 1, 1977 to Mar 25, 1978",Fall 1977,Unknown,Unknown,Tatsunoko Production,Unknown,25 min. per ep.,G - All Ages,7437.0,12650,404,0,23,151,23,71,136,7.0,3.0,15.0,29.0,25.0,23.0,6.0,6.0,5.0,4.0
2810,Anime Himitsu no Hanazono,7.05,"Kids, Historical, Drama, Shoujo",The Secret Garden,アニメ ひみつの花園,TV,39,"Apr 19, 1991 to Mar 27, 1992",Spring 1991,"NHK, Gakken, Aubec",Unknown,Unknown,Book,25 min. per ep.,G - All Ages,3436.0,6885,4275,11,111,2742,111,168,1143,161.0,184.0,410.0,596.0,353.0,180.0,49.0,18.0,10.0,14.0
2811,Soratobu Yuureisen,6.65,"Adventure, Drama, Mecha, Sci-Fi",Flying Phantom Ship,空飛ぶゆうれい船,Movie,1,"Jul 20, 1969",Unknown,Unknown,Unknown,Toei Animation,Manga,1 hr.,PG - Children,5131.0,6906,4259,14,66,3098,35,66,994,155.0,190.0,367.0,591.0,489.0,272.0,124.0,58.0,28.0,23.0
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,"Adventure, Comedy, Kids, Drama, Fantasy",Unknown,小さなアヒルの大きな愛の物語 あひるのクワック,TV,52,"Apr 3, 1989 to Mar 29, 1990",Spring 1989,TV Tokyo,Unknown,Telescreen,Other,23 min. per ep.,G - All Ages,2053.0,6548,4840,49,153,3465,210,377,635,406.0,315.0,530.0,637.0,399.0,224.0,71.0,29.0,17.0,19.0
2814,Dondon Dommel to Ron,6.65,"Comedy, Kids",Wowser,どんどんドメルとロン,TV,52,"Apr 5, 1988 to Mar 27, 1989",Spring 1988,TV Tokyo,Saban Entertainment,Telescreen,Original,25 min. per ep.,G - All Ages,5141.0,10860,835,1,23,537,27,102,146,37.0,26.0,55.0,117.0,71.0,45.0,11.0,7.0,5.0,8.0
2815,Geragera Boes Monogatari,7.03,"Comedy, Kids",Ox Tales,げらげらブース物語,TV,52,"Apr 7, 1987 to Mar 29, 1988",Spring 1987,"TV Tokyo, Saban Entertainment",Unknown,Telescreen,Other,24 min. per ep.,G - All Ages,3542.0,9792,1358,10,36,915,65,115,227,87.0,65.0,140.0,198.0,119.0,43.0,26.0,10.0,7.0,11.0
2816,Toushou Daimos,7.2,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",Daimos,闘将ダイモス,TV,44,"Apr 1, 1978 to Jan 27, 1979",Spring 1978,Studio Nue,Unknown,"Sunrise, Toei Animation",Unknown,24 min. per ep.,PG - Children,2791.0,6709,4574,27,157,3113,150,228,926,227.0,272.0,539.0,651.0,405.0,213.0,52.0,17.0,18.0,11.0
2817,Cinderella Monogatari,7.33,"Adventure, Kids, Romance, Fantasy",The Story of Cinderella,シンデレラ物語,TV,26,"Apr 4, 1996 to Oct 3, 1996",Spring 1996,Unknown,Unknown,Tatsunoko Production,Other,24 min. per ep.,G - All Ages,2209.0,5963,6140,41,163,3871,110,172,1824,328.0,373.0,620.0,781.0,432.0,215.0,53.0,27.0,14.0,14.0
2818,Madou King Granzort,7.02,"Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen",Mado King Granzort,魔動王グランゾート,TV,41,"Apr 7, 1989 to Mar 2, 1990",Spring 1989,Atelier Musa,Unknown,Sunrise,Original,24 min. per ep.,G - All Ages,3571.0,9212,1724,16,108,658,89,123,746,51.0,57.0,116.0,151.0,70.0,51.0,11.0,5.0,4.0,5.0
